event_slug,event_title,market_id,question,decision_date,rate_move_bps,rate_move_label,observed_ts,observed_day,close_price
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755388805.0,2025-08-17,0.0375
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755475205.0,2025-08-18,0.035
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755561607.0,2025-08-19,0.03
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755648008.0,2025-08-20,0.0265
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755734404.0,2025-08-21,0.0245
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755820805.0,2025-08-22,0.0225
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755907207.0,2025-08-23,0.032
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1755993604.0,2025-08-24,0.0375
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756080014.0,2025-08-25,0.042
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756166409.0,2025-08-26,0.0385
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756252813.0,2025-08-27,0.045
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756339202.0,2025-08-28,0.0465
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756425616.0,2025-08-29,0.0395
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756512007.0,2025-08-30,0.046
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756598407.0,2025-08-31,0.0545
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756684813.0,2025-09-01,0.042
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756771216.0,2025-09-02,0.046
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756857610.0,2025-09-03,0.046
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1756944010.0,2025-09-04,0.055
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757030403.0,2025-09-05,0.0565
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757116817.0,2025-09-06,0.1025
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757203208.0,2025-09-07,0.1045
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757289616.0,2025-09-08,0.093
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757376014.0,2025-09-09,0.175
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757462404.0,2025-09-10,0.1455
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757548814.0,2025-09-11,0.149
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757635223.0,2025-09-12,0.113
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757721606.0,2025-09-13,0.0735
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757808007.0,2025-09-14,0.0725
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757894411.0,2025-09-15,0.0685
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1757980820.0,2025-09-16,0.068
fed-decision-in-september,Fed decision in September?,542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-09-17,,,1758067221.0,2025-09-17,0.0445
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1746662406.0,2025-05-08,0.52
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1746748807.0,2025-05-09,0.48
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1746835206.0,2025-05-10,0.505
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1746921606.0,2025-05-11,0.5
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747008006.0,2025-05-12,0.475
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747094406.0,2025-05-13,0.41
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747180807.0,2025-05-14,0.405
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747267207.0,2025-05-15,0.385
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747353606.0,2025-05-16,0.385
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747440007.0,2025-05-17,0.375
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747526406.0,2025-05-18,0.385
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747612806.0,2025-05-19,0.365
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747699206.0,2025-05-20,0.33
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747785606.0,2025-05-21,0.335
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747872007.0,2025-05-22,0.32
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1747958407.0,2025-05-23,0.345
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748044807.0,2025-05-24,0.345
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748131206.0,2025-05-25,0.335
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748217607.0,2025-05-26,0.265
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748304006.0,2025-05-27,0.255
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748390406.0,2025-05-28,0.265
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748476807.0,2025-05-29,0.245
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748563207.0,2025-05-30,0.27
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748649607.0,2025-05-31,0.335
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748736007.0,2025-06-01,0.335
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748822406.0,2025-06-02,0.35
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748908807.0,2025-06-03,0.355
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1748995206.0,2025-06-04,0.355
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749081606.0,2025-06-05,0.385
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749168006.0,2025-06-06,0.495
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749254407.0,2025-06-07,0.38
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749340807.0,2025-06-08,0.35
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749427207.0,2025-06-09,0.365
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749513606.0,2025-06-10,0.365
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749600007.0,2025-06-11,0.36
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749686407.0,2025-06-12,0.405
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749772807.0,2025-06-13,0.44
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749859208.0,2025-06-14,0.425
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1749945608.0,2025-06-15,0.415
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750032007.0,2025-06-16,0.43
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750118408.0,2025-06-17,0.39
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750204808.0,2025-06-18,0.395
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750291207.0,2025-06-19,0.44
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750377608.0,2025-06-20,0.42
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750464008.0,2025-06-21,0.405
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750550406.0,2025-06-22,0.415
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750636807.0,2025-06-23,0.43
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750723207.0,2025-06-24,0.455
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750809607.0,2025-06-25,0.495
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750896008.0,2025-06-26,0.57
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1750982407.0,2025-06-27,0.555
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751068807.0,2025-06-28,0.595
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751155208.0,2025-06-29,0.605
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751241607.0,2025-06-30,0.595
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751328008.0,2025-07-01,0.59
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751414407.0,2025-07-02,0.605
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751500808.0,2025-07-03,0.62
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751587208.0,2025-07-04,0.455
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751673608.0,2025-07-05,0.51
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751760007.0,2025-07-06,0.505
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751846407.0,2025-07-07,0.5
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1751932808.0,2025-07-08,0.49
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752019207.0,2025-07-09,0.495
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752105608.0,2025-07-10,0.475
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752192008.0,2025-07-11,0.49
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752278409.0,2025-07-12,0.475
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752364808.0,2025-07-13,0.49
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752451207.0,2025-07-14,0.48
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752537608.0,2025-07-15,0.425
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752624008.0,2025-07-16,0.395
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752710408.0,2025-07-17,0.395
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752796808.0,2025-07-18,0.4
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752883209.0,2025-07-19,0.445
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1752969608.0,2025-07-20,0.435
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753056007.0,2025-07-21,0.415
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753142409.0,2025-07-22,0.445
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753228809.0,2025-07-23,0.495
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753315209.0,2025-07-24,0.51
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753401609.0,2025-07-25,0.5
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753488009.0,2025-07-26,0.49
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753574410.0,2025-07-27,0.475
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753660809.0,2025-07-28,0.565
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753747210.0,2025-07-29,0.52
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753833610.0,2025-07-30,0.55
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1753920008.0,2025-07-31,0.425
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754006409.0,2025-08-01,0.345
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754092809.0,2025-08-02,0.725
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754179208.0,2025-08-03,0.715
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754265607.0,2025-08-04,0.705
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754352008.0,2025-08-05,0.735
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754438409.0,2025-08-06,0.745
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754524806.0,2025-08-07,0.785
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754611207.0,2025-08-08,0.755
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754697608.0,2025-08-09,0.755
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754784010.0,2025-08-10,0.755
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754870412.0,2025-08-11,0.755
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1754956805.0,2025-08-12,0.73
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755043210.0,2025-08-13,0.805
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755129607.0,2025-08-14,0.795
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755216005.0,2025-08-15,0.72
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755302404.0,2025-08-16,0.665
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755388808.0,2025-08-17,0.695
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755475205.0,2025-08-18,0.715
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755561614.0,2025-08-19,0.705
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755648008.0,2025-08-20,0.695
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755734403.0,2025-08-21,0.685
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755820809.0,2025-08-22,0.605
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755907205.0,2025-08-23,0.785
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1755993608.0,2025-08-24,0.775
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756080011.0,2025-08-25,0.805
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756166402.0,2025-08-26,0.755
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756252806.0,2025-08-27,0.775
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756339206.0,2025-08-28,0.775
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756425602.0,2025-08-29,0.775
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756512010.0,2025-08-30,0.805
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756598416.0,2025-08-31,0.795
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756684810.0,2025-09-01,0.815
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756771215.0,2025-09-02,0.815
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756857608.0,2025-09-03,0.825
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1756944011.0,2025-09-04,0.855
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757030408.0,2025-09-05,0.875
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757116818.0,2025-09-06,0.875
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757203205.0,2025-09-07,0.865
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757289609.0,2025-09-08,0.865
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757376007.0,2025-09-09,0.795
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757462409.0,2025-09-10,0.815
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757548802.0,2025-09-11,0.825
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757635205.0,2025-09-12,0.865
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757721612.0,2025-09-13,0.905
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757808021.0,2025-09-14,0.905
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757894410.0,2025-09-15,0.905
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1757980821.0,2025-09-16,0.905
fed-decision-in-september,Fed decision in September?,542538,Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-09-17,,,1758067210.0,2025-09-17,0.945
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1746662406.0,2025-05-08,0.425
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1746748807.0,2025-05-09,0.385
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1746835206.0,2025-05-10,0.39
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1746921606.0,2025-05-11,0.4
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747008006.0,2025-05-12,0.435
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747094406.0,2025-05-13,0.52
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747180807.0,2025-05-14,0.515
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747267207.0,2025-05-15,0.54
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747353606.0,2025-05-16,0.535
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747440007.0,2025-05-17,0.545
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747526406.0,2025-05-18,0.535
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747612806.0,2025-05-19,0.555
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747699206.0,2025-05-20,0.595
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747785606.0,2025-05-21,0.595
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747872007.0,2025-05-22,0.6
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1747958407.0,2025-05-23,0.575
fed-decision-in-september,Fed decision in September?,542539,No change in Fed interest rates after September 2025 meeting?,2025-09-17,0.0,0bps,1748044807.0,2025-05-24,0.595
